entity_id	entity_label	entity_type
1151	event_001152	fire_event
1152	event_001153	fire_event
1153	event_001154	fire_event
1154	event_001155	fire_event
1155	event_001156	fire_event
1156	event_001157	fire_event
1157	event_001158	fire_event
1158	event_001159	fire_event
1159	event_001160	fire_event
1160	event_001161	fire_event
1161	event_001162	fire_event
1162	event_001163	fire_event
1163	event_001164	fire_event
1164	event_001165	fire_event
1165	event_001166	fire_event
1166	event_001167	fire_event
1167	event_001168	fire_event
1168	event_001169	fire_event
1169	event_001170	fire_event
1170	event_001171	fire_event
1171	event_001172	fire_event
1172	event_001173	fire_event
1173	event_001174	fire_event
1174	event_001175	fire_event
1175	event_001176	fire_event
1176	event_001177	fire_event
1177	event_001178	fire_event
1178	event_001179	fire_event
1179	event_001180	fire_event
1180	event_001181	fire_event
1181	event_001182	fire_event
1182	event_001183	fire_event
1183	event_001184	fire_event
1184	event_001185	fire_event
1185	event_001186	fire_event
1186	event_001187	fire_event
1187	event_001188	fire_event
1188	event_001189	fire_event
1189	event_001190	fire_event
1190	event_001191	fire_event
1191	event_001192	fire_event
1192	event_001193	fire_event
1193	event_001194	fire_event
1194	event_001195	fire_event
1195	event_001196	fire_event
1196	event_001197	fire_event
1197	event_001198	fire_event
1198	event_001199	fire_event
1199	event_001200	fire_event
1200	event_001201	fire_event
1201	event_001202	fire_event
1202	event_001203	fire_event
1203	event_001204	fire_event
1204	event_001205	fire_event
1205	event_001206	fire_event
1206	event_001207	fire_event
1207	event_001208	fire_event
1208	event_001209	fire_event
1209	event_001210	fire_event
1210	event_001211	fire_event
1211	event_001212	fire_event
1212	event_001213	fire_event
1213	event_001214	fire_event
1214	event_001215	fire_event
1215	event_001216	fire_event
1216	event_001217	fire_event
1217	event_001218	fire_event
1218	event_001219	fire_event
1219	event_001220	fire_event
1220	event_001221	fire_event
1221	event_001222	fire_event
1222	event_001223	fire_event
1223	event_001224	fire_event
1224	event_001225	fire_event
1225	event_001226	fire_event
1226	event_001227	fire_event
1227	event_001228	fire_event
1228	event_001229	fire_event
1229	event_001230	fire_event
1230	event_001231	fire_event
1231	event_001232	fire_event
1232	event_001233	fire_event
1233	event_001234	fire_event
1234	event_001235	fire_event
1235	event_001236	fire_event
1236	event_001237	fire_event
1237	event_001238	fire_event
1238	event_001239	fire_event
1239	event_001240	fire_event
1240	event_001241	fire_event
1241	event_001242	fire_event
1242	event_001243	fire_event
1243	event_001244	fire_event
1244	event_001245	fire_event
1245	event_001246	fire_event
1246	event_001247	fire_event
1247	event_001248	fire_event
1248	event_001249	fire_event
1249	event_001250	fire_event
1250	event_001251	fire_event
1251	event_001252	fire_event
1252	event_001253	fire_event
1253	event_001254	fire_event
1254	event_001255	fire_event
1255	event_001256	fire_event
1256	event_001257	fire_event
1257	event_001258	fire_event
1258	event_001259	fire_event
1259	event_001260	fire_event
1260	event_001261	fire_event
1261	event_001262	fire_event
1262	event_001263	fire_event
1263	event_001264	fire_event
1264	event_001265	fire_event
1265	event_001266	fire_event
1266	event_001267	fire_event
1267	event_001268	fire_event
1268	event_001269	fire_event
1269	event_001270	fire_event
1270	event_001271	fire_event
1271	event_001272	fire_event
1272	event_001273	fire_event
1273	event_001274	fire_event
1274	event_001275	fire_event
1275	event_001276	fire_event
1276	event_001277	fire_event
1277	event_001278	fire_event
1278	event_001279	fire_event
1279	event_001280	fire_event
1280	event_001281	fire_event
1281	event_001282	fire_event
1282	event_001283	fire_event
1283	event_001284	fire_event
1284	event_001285	fire_event
1285	event_001286	fire_event
1286	event_001287	fire_event
1287	event_001288	fire_event
1288	event_001289	fire_event
1289	event_001290	fire_event
1290	event_001291	fire_event
1291	event_001292	fire_event
1292	event_001293	fire_event
1293	event_001294	fire_event
1294	event_001295	fire_event
1295	event_001296	fire_event
1296	event_001297	fire_event
1297	event_001298	fire_event
1298	event_001299	fire_event
1299	event_001300	fire_event
1300	event_001301	fire_event
1301	event_001302	fire_event
1302	event_001303	fire_event
1303	event_001304	fire_event
1304	event_001305	fire_event
1305	event_001306	fire_event
1306	event_001307	fire_event
1307	event_001308	fire_event
1308	event_001309	fire_event
1309	event_001310	fire_event
1310	event_001311	fire_event
1311	event_001312	fire_event
1312	event_001313	fire_event
1313	event_001314	fire_event
1314	event_001315	fire_event
1315	event_001316	fire_event
1316	event_001317	fire_event
1317	event_001318	fire_event
1318	event_001319	fire_event
1319	event_001320	fire_event
1320	event_001321	fire_event
1321	event_001322	fire_event
1322	event_001323	fire_event
1323	event_001324	fire_event
1324	event_001325	fire_event
1325	event_001326	fire_event
1326	event_001327	fire_event
1327	event_001328	fire_event
1328	event_001329	fire_event
1329	event_001330	fire_event
1330	event_001331	fire_event
1331	event_001332	fire_event
1332	event_001333	fire_event
1333	event_001334	fire_event
1334	event_001335	fire_event
1335	event_001336	fire_event
1336	event_001337	fire_event
1337	event_001338	fire_event
1338	event_001339	fire_event
1339	event_001340	fire_event
1340	event_001341	fire_event
1341	event_001342	fire_event
1342	event_001343	fire_event
1343	event_001344	fire_event
1344	event_001345	fire_event
1345	event_001346	fire_event
1346	event_001347	fire_event
1347	event_001348	fire_event
1348	event_001349	fire_event
1349	event_001350	fire_event
1350	event_001351	fire_event
1351	event_001352	fire_event
1352	event_001353	fire_event
1353	event_001354	fire_event
1354	event_001355	fire_event
1355	event_001356	fire_event
1356	event_001357	fire_event
1357	event_001358	fire_event
1358	event_001359	fire_event
1359	event_001360	fire_event
1360	event_001361	fire_event
1361	event_001362	fire_event
1362	event_001363	fire_event
1363	event_001364	fire_event
1364	event_001365	fire_event
1365	event_001366	fire_event
1366	event_001367	fire_event
1367	event_001368	fire_event
1368	event_001369	fire_event
1369	event_001370	fire_event
1370	event_001371	fire_event
1371	event_001372	fire_event
1372	event_001373	fire_event
1373	event_001374	fire_event
1374	event_001375	fire_event
1375	event_001376	fire_event
1376	event_001377	fire_event
1377	event_001378	fire_event
1378	event_001379	fire_event
1379	event_001380	fire_event
1380	event_001381	fire_event
1381	event_001382	fire_event
1382	event_001383	fire_event
1383	event_001384	fire_event
1384	event_001385	fire_event
1385	event_001386	fire_event
1386	event_001387	fire_event
1387	event_001388	fire_event
1388	event_001389	fire_event
1389	event_001390	fire_event
1390	event_001391	fire_event
1391	event_001392	fire_event
1392	event_001393	fire_event
1393	event_001394	fire_event
1394	event_001395	fire_event
1395	event_001396	fire_event
1396	event_001397	fire_event
1397	event_001398	fire_event
1398	event_001399	fire_event
1399	event_001400	fire_event
1400	event_001401	fire_event
1401	event_001402	fire_event
1402	event_001403	fire_event
1403	event_001404	fire_event
1404	event_001405	fire_event
1405	event_001406	fire_event
1406	event_001407	fire_event
1407	event_001408	fire_event
1408	event_001409	fire_event
1409	event_001410	fire_event
1410	event_001411	fire_event
1411	event_001412	fire_event
1412	event_001413	fire_event
1413	event_001414	fire_event
1414	event_001415	fire_event
1415	event_001416	fire_event
1416	event_001417	fire_event
1417	event_001418	fire_event
1418	event_001419	fire_event
1419	event_001420	fire_event
1420	event_001421	fire_event
1421	event_001422	fire_event
1422	event_001423	fire_event
1423	event_001424	fire_event
1424	event_001425	fire_event
1425	event_001426	fire_event
1426	event_001427	fire_event
1427	event_001428	fire_event
1428	event_001429	fire_event
1429	event_001430	fire_event
1430	event_001431	fire_event
1431	event_001432	fire_event
1432	event_001433	fire_event
1433	event_001434	fire_event
1434	event_001435	fire_event
1435	event_001436	fire_event
1436	event_001437	fire_event
1437	event_001438	fire_event
1438	event_001439	fire_event
1439	event_001440	fire_event
1440	event_001441	fire_event
1441	event_001442	fire_event
1442	event_001443	fire_event
1443	event_001444	fire_event
1444	event_001445	fire_event
1445	event_001446	fire_event
1446	event_001447	fire_event
1447	event_001448	fire_event
1448	event_001449	fire_event
1449	event_001450	fire_event
1450	event_001451	fire_event
1451	event_001452	fire_event
1452	event_001453	fire_event
1453	event_001454	fire_event
1454	event_001455	fire_event
1455	event_001456	fire_event
1456	event_001457	fire_event
1457	event_001458	fire_event
1458	event_001459	fire_event
1459	event_001460	fire_event
1460	event_001461	fire_event
1461	event_001462	fire_event
1462	event_001463	fire_event
1463	event_001464	fire_event
1464	event_001465	fire_event
1465	event_001466	fire_event
1466	event_001467	fire_event
1467	event_001468	fire_event
1468	event_001469	fire_event
1469	event_001470	fire_event
1470	event_001471	fire_event
1471	event_001472	fire_event
1472	event_001473	fire_event
1473	event_001474	fire_event
1474	event_001475	fire_event
1475	event_001476	fire_event
1476	event_001477	fire_event
1477	event_001478	fire_event
1478	event_001479	fire_event
1479	event_001480	fire_event
1480	event_001481	fire_event
1481	event_001482	fire_event
1482	event_001483	fire_event
1483	event_001484	fire_event
1484	event_001485	fire_event
1485	event_001486	fire_event
1486	event_001487	fire_event
1487	event_001488	fire_event
1488	event_001489	fire_event
1489	event_001490	fire_event
1490	event_001491	fire_event
1491	event_001492	fire_event
1492	event_001493	fire_event
1493	event_001494	fire_event
1494	event_001495	fire_event
1495	event_001496	fire_event
1496	event_001497	fire_event
1497	event_001498	fire_event
1498	event_001499	fire_event
1499	event_001500	fire_event
1500	面积1-5	area_bin
1501	面积100+	area_bin
1502	面积20-100	area_bin
1503	面积5-20	area_bin
1504	面积<=1	area_bin
1505	公路	area_type
1506	其他区域	area_type
1507	农村(村、寨、屯等)	area_type
1508	县城城区	area_type
1509	城市市区	area_type
1510	开发区、旅游区	area_type
1511	集镇镇区	area_type
1512	不排除原因	cause_group
1513	乱扔烟头、火柴等	cause_group
1514	余火复燃	cause_group
1515	使用蚊香不慎	cause_group
1516	其他	cause_group
1517	其他炉具故障及使用不当	cause_group
1518	刑事放火	cause_group
1519	卧床吸烟	cause_group
1520	小孩玩火	cause_group
1521	敬神祭祖	cause_group
1522	机械设备类故障	cause_group
1523	油锅起火	cause_group
1524	烘烤	cause_group
1525	烘烤不慎	cause_group
1526	烟道过热窜火、飞火等	cause_group
1527	烧荒、野外生火不慎	cause_group
1528	焊割	cause_group
1529	照明不慎	cause_group
1530	熬炼	cause_group
1531	燃放烟花爆竹	cause_group
1532	燃气炉具故障及使用不当	cause_group
1533	燃油炉具故障及使用不当	cause_group
1534	电加热器具火灾	cause_group
1535	电动机及其他工业设备	cause_group
1536	电器设备故障	cause_group
1537	电气线路故障（线路接插件、配电盘、控制装置等）	cause_group
1538	精神病、智障等人士放火	cause_group
1539	自焚	cause_group
1540	自燃	cause_group
1541	蓄电池故障（热失控）	cause_group
1542	违章吸烟	cause_group
1543	遗留火种	cause_group
1544	雷击	cause_group
1545	静电	cause_group
1546	元旦节	holiday
1547	双休日	holiday
1548	工作日	holiday
1549	春节	holiday
1550	损失0	loss_bin
1551	损失1-500	loss_bin
1552	损失10000+	loss_bin
1553	损失2000-10000	loss_bin
1554	损失500-2000	loss_bin
1555	其他	material_group
1556	农副产品	material_group
1557	家俱、设备及竹、木等制品	material_group
1558	山林野外（露天）	material_group
1559	建筑构件、材料	material_group
1560	易燃、易爆物品	material_group
1561	轻工业品、纺织品	material_group
1562	修车库	place_group
1563	公共娱乐场所	place_group
1564	公园	place_group
1565	其他	place_group
1566	农用机械	place_group
1567	办公场所	place_group
1568	医疗机构	place_group
1569	厂房	place_group
1570	商业场所	place_group
1571	垃圾中转站	place_group
1572	垃圾场	place_group
1573	垃圾堆	place_group
1574	垃圾箱	place_group
1575	学校	place_group
1576	宗教场所	place_group
1577	客车	place_group
1578	室内农副业场所	place_group
1579	室外独立生产设施设备	place_group
1580	室外集贸市场	place_group
1581	宾馆、饭店、招待所	place_group
1582	居住场所	place_group
1583	工地	place_group
1584	废品回收场所	place_group
1585	摩托车	place_group
1586	森林	place_group
1587	汽车库	place_group
1588	物资仓储场所	place_group
1589	特种车	place_group
1590	电动助力车（三轮车、自行车）	place_group
1591	纯餐饮场所	place_group
1592	草原	place_group
1593	货车	place_group
1594	轿车	place_group
1595	道路绿化带、隔离带	place_group
1596	露天农副业场所	place_group
1597	露天堆垛	place_group
1598	临时建筑	structure
1599	其他	structure
1600	彩钢板	structure
1601	彩钢棚建筑	structure
1602	木结构	structure
1603	未知	structure
1604	砖木结构	structure
1605	砖混结构	structure
1606	钢砼结构	structure
1607	钢结构	structure
